nctId,facility,status,nome,estado,zip,country,codigo_6d,codigo_ibge,latitude,longitude
NCT07084610,Hospital das Clínicas da Faculdade de Medicina de Ribeirão Preto da Universidade de São Paulo (HC-FMRP-USP),RECRUITING,Ribeirao Preto,SP,14040-906,Brazil,354340.0,3543402.0,-21.1699,-47.8099
NCT05704049,Hospital Mae de Deus Site Number : 0760002,ACTIVE_NOT_RECRUITING,Porto Alegre,RS,90110-270,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT05704049,Clínica São Germano Site Number : 0760003,ACTIVE_NOT_RECRUITING,Sao Paulo,SP,04537-081,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05704049,Hospital das Clinicas de Sao Paulo Site Number : 0760001,RECRUITING,Sao Paulo,SP,05403-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06921785,Research Site,RECRUITING,Porto Alegre,RS,91350-200,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06921785,Research Site,NOT_YET_RECRUITING,Santa Maria,RS,97015-450,Brazil,431690.0,4316907.0,-29.6868,-53.8149
NCT06921785,Research Site,NOT_YET_RECRUITING,Sao Paulo,SP,04014-002,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06921785,Research Site,RECRUITING,Sao Paulo,SP,05652-9000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06921785,Research Site,NOT_YET_RECRUITING,Vitoria,ES,29043-272,Brazil,320530.0,3205309.0,-20.3155,-40.3128
NCT06153238,Sandoz Investigational Site,RECRUITING,Barretos,SP,,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT06153238,Sandoz Investigational Site,RECRUITING,Belo Horizonte,MG,,Brazil,310620.0,3106200.0,-19.9102,-43.9266
NCT06153238,Sandoz Investigational Site,RECRUITING,Canoas,RS,,Brazil,430460.0,4304606.0,-29.9128,-51.1857
NCT06153238,Sandoz Investigational Site,RECRUITING,Caxias do Sul,RS,,Brazil,430510.0,4305108.0,-29.1629,-51.1792
NCT06153238,Sandoz Investigational Site,RECRUITING,Curitiba,PR,,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT06153238,Sandoz Investigational Site,RECRUITING,Florianopolis,SC,,Brazil,420540.0,4205407.0,-27.5945,-48.5477
NCT06153238,Sandoz Investigational Site,RECRUITING,Fortaleza,CE,,Brazil,230440.0,2304400.0,-3.71664,-38.5423
NCT06153238,Sandoz Investigational Site,RECRUITING,Itajai,SC,,Brazil,420820.0,4208203.0,-26.9101,-48.6705
NCT06153238,Sandoz Investigational Site,RECRUITING,Porto Alegre,RS,,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06153238,Sandoz Investigational Site,RECRUITING,Porto Velho,RO,,Brazil,110020.0,1100205.0,-8.76077,-63.8999
NCT06153238,Sandoz Investigational Site,RECRUITING,Salvador,BA,,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT06153238,Sandoz Investigational Site,RECRUITING,Sao Jose do Rio Preto,SP,,Brazil,354980.0,3549805.0,-20.8113,-49.3758
NCT06492616,Centro de Pesquisas Clínicas em Oncologia,RECRUITING,Cachoeiro de Itapemirim,ES,29308-014,Brazil,320120.0,3201209.0,-20.8462,-41.1198
NCT06492616,CEDOES - Centro de Pesquisa Clinica e Diagnostico do Espirito Santo LTDA,RECRUITING,Vitoria,ES,29.055-450,Brazil,320530.0,3205309.0,-20.3155,-40.3128
NCT06492616,Hospital Araujo Jorge,RECRUITING,Goiania,GO,74605-070,Brazil,520870.0,5208707.0,-16.6864,-49.2643
NCT06492616,CETUS Oncologia S.A,RECRUITING,Belo Horizonte,MG,30150-270,Brazil,310620.0,3106200.0,-19.9102,-43.9266
NCT06492616,Hospital Santa Cruz Sociedade Anonima,RECRUITING,Curitiba,PR,80420-090,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT06492616,Centro Integrado Oncologia Curitiba,RECRUITING,Curitiba,PR,80810-050,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT06492616,Instituto de Câncer de Londrina,RECRUITING,Londrina,PR,86015-520,Brazil,411370.0,4113700.0,-23304.0,-51.1691
NCT06492616,Sociedade Beneficência e Caridade de Lajeado (Hospital Bruno Born),RECRUITING,Lajeado,RS,95900-000,Brazil,431140.0,4311403.0,-29.4591,-51.9644
NCT06492616,Futtura Oncologia,RECRUITING,Porto Alegre,RS,055026,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06492616,"Centro Gaucho Integrado de Oncologia, Hematologia, Ensino e Pesquisa - Hospital Mae de Deus",RECRUITING,Porto Alegre,RS,90110-270,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06492616,Fundação PIO XII - Hospital de Amor Amazônia,RECRUITING,Porto Velho,RO,76834-899,Brazil,110020.0,1100205.0,-8.76077,-63.8999
NCT06492616,Centro de Pesquisas Oncologicas - CEPON,RECRUITING,Florianopolis,SC,88034000,Brazil,420540.0,4205407.0,-27.5945,-48.5477
NCT06492616,Clinica de Neoplasias Litoral,RECRUITING,Itajai,SC,88301-220,Brazil,420820.0,4208203.0,-26.9101,-48.6705
NCT06492616,Fundação Pio XII - Hospital de Amor de Barretos,RECRUITING,Barretos,SP,14784-400,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT06492616,Universidade de Sao Paulo (USP) - Hospital das Clinicas da Faculdade de Medicina de Ribeirao Preto (HCFMRP),RECRUITING,Ribeirao Preto,SP,14048-900,Brazil,354340.0,3543402.0,-21.1699,-47.8099
NCT06492616,Hospital de Base de São José do Rio Preto - CIP,RECRUITING,Sao Jose do Rio Preto,SP,15090-000,Brazil,354980.0,3549805.0,-20.8113,-49.3758
NCT06492616,Instituto Brasileiro de Controle do Cancer - ibcc - Hematology / Oncology,RECRUITING,Sao Paulo,SP,03102-002,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06492616,PUCRS - Hospital São Lucas,RECRUITING,Porto Alegre,RS,90610-000,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06492616,"Instituto de Educacao, Pesquisa e Gestao em Saude",RECRUITING,Rio de Janeiro,RJ,22775-001,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06492616,Clínica de Pesquisas e Centro de Estudos em Oncologia Ginecológica e Mamária Ltda,RECRUITING,Sao Paulo,SP,01317-904,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06492616,Instituto de Assistencia Medica ao Servidor Publico Estadual (IAMSPE),RECRUITING,Sao Paulo,SP,04039-901,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06492616,Onco Star SP Oncologia LTDA (Onco Star),RECRUITING,Sao Paulo,SP,04062-001,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06492616,Hospital Universitario y Politecnico La Fe - Oncología Médica,RECRUITING,Rio de Janeiro,RJ,46026,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06764485,Local Institution - 0039,NOT_YET_RECRUITING,Vitoria,ES,29055450,Brazil,320530.0,3205309.0,-20.3155,-40.3128
NCT06764485,Local Institution - 0025,NOT_YET_RECRUITING,Belo Horizonte,MG,30110-022,Brazil,310620.0,3106200.0,-19.9102,-43.9266
NCT06764485,Local Institution - 0035,NOT_YET_RECRUITING,Natal,RN,59075-740,Brazil,240810.0,2408102.0,-5.79357,-35.1986
NCT06764485,Local Institution - 0026,NOT_YET_RECRUITING,Porto Alegre,RS,90035-001,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06764485,Local Institution - 0395,NOT_YET_RECRUITING,Sao Paulo,SP,01308-060,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06764485,Local Institution - 0031,NOT_YET_RECRUITING,Sao Paulo,SP,01509-010,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05849298,Novartis Investigative Site,RECRUITING,Sao Paulo,SP,01308-050,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05849298,Novartis Investigative Site,RECRUITING,Sao Paulo,SP,05652-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05566795,Grupo de Apoio ao Adolescente e à Criança com Câncer (GRAACC),RECRUITING,Sao Paulo,SP,04039-001,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT03574571,Hospital de Amor de Barretos (Fundação Pio XII) / Barretos Cancer Hospital,RECRUITING,Barretos,SP,14784-400,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT03574571,Instituto Brasileiro de Controle do Câncer/IBCC,RECRUITING,Sao Paulo,SP,,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT03574571,Hospital Sírio Libanês,RECRUITING,Brasilia,DF,70200-730,Brazil,530010.0,5300108.0,-15.7795,-47.9297
NCT03574571,Hospital Erasto Gaertner,RECRUITING,Curitiba,PR,,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT03574571,CPORS - Centro de Pesquisa em Oncologia do Hospital São Lucas da PUCRS,RECRUITING,Porto Alegre,RS,90610000,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT03574571,Hospital Moinhos de Vento (HMV),RECRUITING,Porto Alegre,RS,,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT03574571,Hospital Israelita Albert Einstein,RECRUITING,Sao Paulo,SP,05652-900,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT03574571,Beneficência Portuguesa,RECRUITING,Sao Paulo,SP,,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT03574571,Centro de Pesquisas São Lucas - Sociedade Campineira de Educação e Instrução (SCEI),RECRUITING,Sao Paulo,SP,,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06103864,Research Site,RECRUITING,Barretos,SP,14784-400,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT06103864,Research Site,RECRUITING,Curitiba,PR,80730-150,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT06103864,Research Site,RECRUITING,Florianopolis,SC,88034-000,Brazil,420540.0,4205407.0,-27.5945,-48.5477
NCT06103864,Research Site,RECRUITING,Goiania,GO,74000-000,Brazil,520870.0,5208707.0,-16.6864,-49.2643
NCT06103864,Research Site,RECRUITING,Itajai,SC,88301-220,Brazil,420820.0,4208203.0,-26.9101,-48.6705
NCT06103864,Research Site,RECRUITING,Porto Alegre,RS,90035-003,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06103864,Research Site,RECRUITING,Recife,PE,52010-075,Brazil,261160.0,2611606.0,-8.04666,-34.8771
NCT06103864,Research Site,RECRUITING,Sao Paulo,SP,01246-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06103864,Research Site,RECRUITING,Sao Paulo,SP,01317-001,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06103864,Research Site,RECRUITING,Teresina,PI,64049-200,Brazil,221100.0,2211001.0,-5.09194,-42.8034
NCT06627530,Santa Casa de Misericórdia de Feira de Santana,RECRUITING,Feira de Santana,BA,44001-032,Brazil,291080.0,2910800.0,-12.2664,-38.9663
NCT06627530,Hospital Ophir Loyola,RECRUITING,Belem,PA,66063-240,Brazil,150140.0,1501402.0,-1.4554,-48.4898
NCT06627530,Hospital São Marcos,ACTIVE_NOT_RECRUITING,Teresina,PI,64001-280,Brazil,221100.0,2211001.0,-5.09194,-42.8034
NCT06627530,Hospital de Clínicas Ijuí,RECRUITING,Ijui,RS,98700-000,Brazil,431020.0,4310207.0,-28388.0,-53.92
NCT06627530,Hospital Universitário Pedro Ernesto,RECRUITING,Rio de Janeiro,RJ,20551-030,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06627530,BP - A Beneficência Portuguesa de São Paulo,RECRUITING,Sao Paulo,SP,01323001,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT04686305,Research Site,NOT_YET_RECRUITING,Porto Alegre,RS,90035-903,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06136559,Hospital 9 De Julho ( Site 2206),RECRUITING,Sao Paulo,SP,01409-001,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06136559,Instituto Nacional de Câncer - INCA ( Site 2201),RECRUITING,Rio de Janeiro,RJ,20230-130,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06136559,Hospital Paulistano-Americas Oncologia ( Site 2202),RECRUITING,Sao Paulo,SP,01321-001,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT04704505,Moinhos de Vento Hospital,NOT_YET_RECRUITING,Porto Alegre,RS,90560-010,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06456580,Curitiba Site,RECRUITING,Curitiba,PR,81210-310,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT06456580,Porto Alegre Site,RECRUITING,Porto Alegre,RS,90619-900,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06456580,Ribeirão Preto Site,RECRUITING,Ribeirao Preto,SP,14051-140,Brazil,354340.0,3543402.0,-21.1699,-47.8099
NCT06456580,São Paulo Site,RECRUITING,Sao Paulo,SP,04038-002,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT04756713,Paulista State University UNESP,NOT_YET_RECRUITING,Fortaleza,CE,,Brazil,230440.0,2304400.0,-3.71664,-38.5423
NCT04756713,Campinas State University UNICAMP,RECRUITING,Fortaleza,CE,,Brazil,230440.0,2304400.0,-3.71664,-38.5423
NCT04756713,University of Caxias do Sul,RECRUITING,Fortaleza,CE,,Brazil,230440.0,2304400.0,-3.71664,-38.5423
NCT04756713,Federal University of Ceará,RECRUITING,Fortaleza,CE,,Brazil,230440.0,2304400.0,-3.71664,-38.5423
NCT04756713,Medical School of Santa Casa da Misericórdia de Porto Alegre,RECRUITING,Fortaleza,CE,,Brazil,230440.0,2304400.0,-3.71664,-38.5423
NCT04756713,Maternidade Escola da Universidade Federal do Rio de Janeiro,RECRUITING,Fortaleza,CE,,Brazil,230440.0,2304400.0,-3.71664,-38.5423
NCT04756713,Federal University of São Paulo UNIFESP,RECRUITING,Fortaleza,CE,,Brazil,230440.0,2304400.0,-3.71664,-38.5423
NCT06499285,Study Site 1202,RECRUITING,Sao Jose do Rio Preto,SP,,Brazil,354980.0,3549805.0,-20.8113,-49.3758
NCT06016738,Clinical Trial Site,RECRUITING,Salvador,BA,40050-410,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT06016738,Clinical Trial Site,RECRUITING,Belo Horizonte,MG,30150-221,Brazil,310620.0,3106200.0,-19.9102,-43.9266
NCT06016738,Clinical Trial Site,RECRUITING,Recife,PE,50070-480,Brazil,261160.0,2611606.0,-8.04666,-34.8771
NCT06016738,Clinical Trial Site,RECRUITING,Porto Alegre,RS,90035-903,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06016738,Clinical Trial Site,RECRUITING,Porto Alegre,RS,90050-170,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06016738,Clinical Trial Site,RECRUITING,Itajai,SC,88301-220,Brazil,420820.0,4208203.0,-26.9101,-48.6705
NCT06016738,Clinical Trial Site,RECRUITING,Sorocaba,SP,18060-105,Brazil,355220.0,3552205.0,-23.4969,-47.4451
NCT06016738,Clinical Trial Site,RECRUITING,Rio de Janeiro,RJ,20560-120,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06577025,Instituto D Or de Pesquisa e Ensino,RECRUITING,Salvador,BA,41253 190,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT06577025,Fundacao Antonio Prudente A C Camargo Cancer Center,RECRUITING,Sao Paulo,SP,01509 900,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06577025,Sociedade Beneficente Israelita Brasileira Hospital Albert Einstein,RECRUITING,Sao Paulo,SP,05652 900,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06152575,Instituto D'Or de Pesquisa e Ensino (IDOR) - Filial Salvador,NOT_YET_RECRUITING,Salvador,BA,41253-190,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT06152575,Instituto Oncomed de Educação e Pesquisa,NOT_YET_RECRUITING,Niteroi,RJ,24220-300,Brazil,330330.0,3303302.0,-22.8832,-43.1034
NCT06152575,Hospital Moinhos de Vento,NOT_YET_RECRUITING,Porto Alegre,RS,90035-001,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06152575,"Centro Gaucho Integrado De Oncologia, Hematologia, Ensino E Pesquisa",RECRUITING,Porto Alegre,RS,90110-270,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06152575,Centro de Pesquisa Clínica - Área Administrativa,RECRUITING,Porto Alegre,RS,90850-170,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06152575,Hospital Mae de Deus,RECRUITING,Porto Alegre,RS,90880-480,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06152575,Hospital Amaral Carvalho,RECRUITING,Jau,SP,17210-080,Brazil,352530.0,3525300.0,-22.2936,-48.5592
NCT06152575,Hospital das Clínicas da Faculdade de Medicina de Ribeirão Preto da Universidade de São Paulo (USP),RECRUITING,Ribeirao Preto,SP,14051-140,Brazil,354340.0,3543402.0,-21.1699,-47.8099
NCT06152575,Instituto D'Or de Pesquisa e Ensino (IDOR),RECRUITING,Sao Paulo,SP,04543-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06152575,Clínica Médica São Germano LTDA,RECRUITING,Sao Paulo,SP,04537-080,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06152575,"Instituto de Educação, Pesquisa e Gestão em Saúde",RECRUITING,Rio de Janeiro,RJ,20775-001,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06152575,Americas Centro de Oncologia Integrado,RECRUITING,Rio de Janeiro,RJ,22775001,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06152575,"Instituto de Educação, Pesquisa e Gestão em Saúde",RECRUITING,Rio de Janeiro,RJ,22793-080,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06152575,ESHO Empresa de Serviços Hospitalares S.A/ Hospital Samaritano de Higienópolis,RECRUITING,Sao Paulo,SP,01232-010,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06152575,Instituto D'Or de Pesquisa e Ensino (IDOR),RECRUITING,Sao Paulo,SP,01401-002,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06152575,Hospital do Coracao,RECRUITING,Sao Paulo,SP,04004-030,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06152575,HU UNIFESP / SPDM - Hospital São Paulo,RECRUITING,Sao Paulo,SP,04024-002,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06152575,Universidade Federal de Sao Paulo,RECRUITING,Sao Paulo,SP,04024-002,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06152575,Clínica Médica São Germano S/S Ltda,RECRUITING,Sao Paulo,SP,04537-080,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06215027,AC Camargo Cancer Center,RECRUITING,Sao Paulo,SP,01525-001,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT07159880,Health Complex Dr Wladimir Arruda,RECRUITING,Sao Paulo,SP,04829-310,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT04294927,AC Camargo Cancer Centre,RECRUITING,Sao Paulo,SP,,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06077760,CRIO - CENTRO REGIONAL INTEGRADO DE ONCOLOGIA-Pesquisa Clínica ( Site 3007),RECRUITING,Fortaleza,CE,60336232,Brazil,230440.0,2304400.0,-3.71664,-38.5423
NCT06077760,Liga Norte Riograndense Contra o Câncer ( Site 3001),RECRUITING,Natal,RN,59062-000,Brazil,240810.0,2408102.0,-5.79357,-35.1986
NCT06077760,Irmandade da Santa Casa de Misericórdia de Porto Alegre ( Site 3003),RECRUITING,Porto Alegre,RS,90050-170,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06077760,Hospital Nossa Senhora da Conceição ( Site 3002),RECRUITING,Porto Alegre,RS,91350-200,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06077760,Fundação Pio XII - Hospital de Câncer de Barretos ( Site 3004),RECRUITING,Barretos,SP,14784400,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT06077760,Fundação Faculdade Regional de Medicina de São José do Rio Preto ( Site 3013),RECRUITING,Sao Jose do Rio Preto,SP,15090000,Brazil,354980.0,3549805.0,-20.8113,-49.3758
NCT06077760,Instituto Nacional de Câncer - INCA ( Site 3000),RECRUITING,Rio de Janeiro,RJ,20230-130,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06077760,Hospital Samaritano De Sao Paulo ( Site 3006),RECRUITING,Sao Paulo,SP,01232-010,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06077760,ICESP - INSTITUTO DO CÂNCER DO ESTADO DE SÃO PAULO ( Site 3005),RECRUITING,Sao Paulo,SP,01246-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06615479,Local Institution - 0012,NOT_YET_RECRUITING,Nova Lima,MG,34000-000,Brazil,314480.0,3144805.0,-19.9758,-43.8509
NCT06615479,Local Institution - 0013,NOT_YET_RECRUITING,Sao Paulo,SP,01509-010,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06615479,Local Institution - 0103,NOT_YET_RECRUITING,Sao Paulo,SP,04501-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06615479,Local Institution - 0031,NOT_YET_RECRUITING,Sao Paulo,SP,05652-900,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06230224,Hospital Santa Izabel - Santa Casa de Misericordia da Bahia,RECRUITING,Salvador,BA,40050-410,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT06230224,Hospital Sao Rafael,RECRUITING,Salvador,BA,40285-000,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT06230224,Ensino e Terapia de Inovacao Clinica Amo (Etica),RECRUITING,Salvador,BA,41950640,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT06230224,Hospital Sirio Libanes Brasilia,RECRUITING,Brasilia,DF,70200-730,Brazil,530010.0,5300108.0,-15.7795,-47.9297
NCT06230224,Uopeccan Hospital do Cancer de Cascavel,RECRUITING,Cascavel,PR,85806-300,Brazil,410480.0,4104808.0,-24.9573,-53459.0
NCT06230224,Hospital Erasto Gaertner,RECRUITING,Curitiba,PR,81520-060,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT06230224,Hospital de Clinicas de Porto Alegre,RECRUITING,Porto Alegre,RS,90035903,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06230224,Centro Gaucho Integrado,RECRUITING,Porto Alegre,RS,90110-270,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06230224,Amaral Carvalho Hospital,RECRUITING,Jau,SP,17210080,Brazil,352530.0,3525300.0,-22.2936,-48.5592
NCT06230224,Instituto Nacional de Cancer Jose Alencar Gomes da Silva,RECRUITING,Rio de Janeiro,RJ,20231050,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06230224,Hospital Sirio Libanes,RECRUITING,Sao Paulo,SP,01308-050,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06230224,"A Beneficencia Portuguesa de Sao Paulo, Oncology House",RECRUITING,Sao Paulo,SP,01321000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06230224,Instituto D'Or De Pesquisa e Ensino,RECRUITING,Sao Paulo,SP,04501-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06230224,Casa de Saude Santa Marcelina,RECRUITING,Sao Paulo,SP,08270-070,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06097364,Hospital Santa Izabel - Santa Casa de Misericordia da Bahia,RECRUITING,Salvador,BA,40050-410,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT06097364,Hospital Sao Rafael,RECRUITING,Salvador,BA,41253900,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT06097364,Ensino e Terapia de Inovacao Clinica Amo (Etica),RECRUITING,Salvador,BA,41950640,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT06097364,Hospital Sirio Libanes Brasilia,RECRUITING,Brasilia,DF,70200-730,Brazil,530010.0,5300108.0,-15.7795,-47.9297
NCT06097364,Instituto DOr de Pesquisa e Ensino Df Star,RECRUITING,Brasilia,DF,70390-140,Brazil,530010.0,5300108.0,-15.7795,-47.9297
NCT06097364,Instituto Mario Pena de Ensino Pesquisa e Inovacao,RECRUITING,Belo Horizonte,MG,30380472,Brazil,310620.0,3106200.0,-19.9102,-43.9266
NCT06097364,Centro Oncologico do Triangulo (COT) - Uberlandia,RECRUITING,Uberlandia,MG,38408,Brazil,317020.0,3170206.0,-18.9141,-48.2749
NCT06097364,Hospital Erasto Gaertner,RECRUITING,Curitiba,PR,81520-060,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT06097364,Liga Norte Riograndense Contra o Cancer,RECRUITING,Natal,RN,59062-000,Brazil,240810.0,2408102.0,-5.79357,-35.1986
NCT06097364,Instituto Tacchini de Pesquisa em Saude,RECRUITING,Bento Goncalves,RS,95700-084,Brazil,430210.0,4302105.0,-29.1662,-51.5165
NCT06097364,Instituto do Cancer em Hospital Sao Vicente de Paulo,RECRUITING,Passo Fundo,RS,99010-080,Brazil,431410.0,4314100.0,-28.2576,-52.4091
NCT06097364,Hospital de Clinicas de Porto Alegre,RECRUITING,Porto Alegre,RS,90035903,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06097364,Centro de Hematologia e Oncologia,RECRUITING,Joinville,SC,89201260,Brazil,420910.0,4209102.0,-26.3045,-48.8487
NCT06097364,Animi Unidade de Tratamento Oncologico Ltda,RECRUITING,Lages,SC,88501-001,Brazil,420930.0,4209300.0,-27815.0,-50.3259
NCT06097364,Fundacao Pio XII Hospital de Amor,RECRUITING,Barretos,SP,14784-400,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT06097364,Amaral Carvalho Hospital,RECRUITING,Jau,SP,17210080,Brazil,352530.0,3525300.0,-22.2936,-48.5592
NCT06097364,Hospital das Clinicas da Faculdade de Medicina de Ribeirao Preto,RECRUITING,Ribeirao Preto,SP,14048900,Brazil,354340.0,3543402.0,-21.1699,-47.8099
NCT06097364,Instituto Nacional dCancer Jose Alencar Gomes da Silva,RECRUITING,Rio de Janeiro,RJ,20231050,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06097364,Hospital Alemao Oswaldo Cruz,RECRUITING,Sao Paulo,SP,01323-903,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06097364,AC Camargo Cancer Center,RECRUITING,Sao Paulo,SP,01509010,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06097364,Clinical Hospital of Medicine School at Sao Paulo University,RECRUITING,Sao Paulo,SP,05403-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06097364,Casa de Saude Santa Marcelina,RECRUITING,Sao Paulo,SP,08270-070,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT04510714,Instituto do Câncer do Estado de São Paulo,RECRUITING,Sao Paulo,SP,01246-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06496178,Site 154,RECRUITING,Brasilia,DF,70390-140,Brazil,530010.0,5300108.0,-15.7795,-47.9297
NCT06496178,Site 145,RECRUITING,Porto Alegre,RS,90110-270,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06496178,Site 150,RECRUITING,Porto Alegre,RS,90610-000,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06496178,Site 146,RECRUITING,Recife,PE,50040-000,Brazil,261160.0,2611606.0,-8.04666,-34.8771
